"STATION","NAME","DATE","AWND","DAEV","DASF","DAWM","EVAP","FMTM","MDEV","MDSF","MDWM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094728","NY CITY CENTRAL PARK, NY US","1888-12-31",,,,,,,,,,,"0.05",,"0.0",,,"43","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-01",,,,,,,,,,,"0.00",,"0.0",,,"43","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-02",,,,,,,,,,,"0.00",,"0.0",,,"37","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-03",,,,,,,,,,,"0.00",,"0.0",,,"43","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-04",,,,,,,,,,,"0.00",,"0.0",,,"50","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-05",,,,,,,,,,,"0.35",,"0.0",,,"41","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-06",,,,,,,,,,,"0.87",,"0.0",,,"43","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-07",,,,,,,,,,,"0.11",,"0.0",,,"40","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-08",,,,,,,,,,,"0.00",,"0.0",,,"45","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-09",,,,,,,,,,,"0.59",,"0.0",,,"54","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-10",,,,,,,,,,,"0.00",,"0.0",,,"41","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-11",,,,,,,,,,,"0.00",,"0.0",,,"38","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-12",,,,,,,,,,,"0.00",,"0.0",,,"36","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-13",,,,,,,,,,,"0.00",,"0.0",,,"42","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-14",,,,,,,,,,,"0.00",,"0.0",,,"37","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-15",,,,,,,,,,,"0.00",,"0.0",,,"35","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-16",,,,,,,,,,,"0.04",,"0.0",,,"45","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-17",,,,,,,,,,,"0.68",,"0.0",,,"57","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-18",,,,,,,,,,,"0.00",,"0.0",,,"47","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-19",,,,,,,,,,,"0.00",,"0.0",,,"33","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-20",,,,,,,,,,,"0.40",,"4.0",,,"35","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-21",,,,,,,,,,,"1.36",,"0.0",,,"39","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-22",,,,,,,,,,,"0.00",,"0.0",,,"33","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-23",,,,,,,,,,,"0.00",,"0.0",,,"42","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-24",,,,,,,,,,,"0.01",,"0.0",,,"44","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-25",,,,,,,,,,,"0.00",,"0.0",,,"44","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-26",,,,,,,,,,,"0.00",,"0.0",,,"43","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-27",,,,,,,,,,,"0.56",,"0.0",,,"42","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-28",,,,,,,,,,,"0.00",,"0.0",,,"40","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-29",,,,,,,,,,,"0.00",,"0.0",,,"29","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-30",,,,,,,,,,,"0.00",,"0.0",,,"34","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-01-31",,,,,,,,,,,"0.00",,"0.0",,,"46","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-01",,,,,,,,,,,"0.00",,"0.0",,,"33","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-02",,,,,,,,,,,"0.00",,"0.0",,,"37","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-03",,,,,,,,,,,"0.00",,"0.0",,,"41","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-04",,,,,,,,,,,"0.00",,"0.0",,,"32","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-05",,,,,,,,,,,"0.01",,"0.0",,,"49","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-06",,,,,,,,,,,"0.20",,"1.5",,,"40","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-07",,,,,,,,,,,"0.00",,"0.0",,,"24","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-08",,,,,,,,,,,"0.05",,"2.0",,,"34","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-09",,,,,,,,,,,"0.00",,"0.0",,,"40","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-10",,,,,,,,,,,"0.00",,"0.0",,,"34","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-11",,,,,,,,,,,"0.03",,"0.5",,,"37","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-12",,,,,,,,,,,"0.00",,"0.0",,,"30","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-13",,,,,,,,,,,"0.00",,"0.0",,,"21","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-14",,,,,,,,,,,"0.00",,"0.0",,,"28","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-15",,,,,,,,,,,"0.00",,"0.0",,,"37","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-16",,,,,,,,,,,"1.17",,"0.0",,,"39","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-17",,,,,,,,,,,"0.56",,"0.0",,,"46","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-18",,,,,,,,,,,"0.00",,"0.0",,,"40","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-19",,,,,,,,,,,"0.00",,"0.0",,,"37","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-20",,,,,,,,,,,"0.00",,"0.0",,,"29","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-21",,,,,,,,,,,"0.00",,"0.0",,,"35","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-22",,,,,,,,,,,"0.00",,"0.0",,,"40","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-23",,,,,,,,,,,"0.00",,"0.0",,,"30","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-24",,,,,,,,,,,"0.00",,"0.0",,,"23","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-25",,,,,,,,,,,"0.03",,"1.0",,,"26","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-26",,,,,,,,,,,"0.03",,"0.5",,,"35","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-27",,,,,,,,,,,"0.13",,"1.5",,,"39","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-02-28",,,,,,,,,,,"0.00",,"0.0",,,"42","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-01",,,,,,,,,,,"0.00",,"0.0",,,"46","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-02",,,,,,,,,,,"0.00",,"0.0",,,"44","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-03",,,,,,,,,,,"0.12",,"0.0",,,"47","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-04",,,,,,,,,,,"0.60",,"0.0",,,"41","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-05",,,,,,,,,,,"0.06",,"0.0",,,"45","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-06",,,,,,,,,,,"0.00",,"0.0",,,"46","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-07",,,,,,,,,,,"0.00",,"0.0",,,"45","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-08",,,,,,,,,,,"0.00",,"0.0",,,"38","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-09",,,,,,,,,,,"0.00",,"0.0",,,"36","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-10",,,,,,,,,,,"0.00",,"0.0",,,"37","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-11",,,,,,,,,,,"0.00",,"0.0",,,"39","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-12",,,,,,,,,,,"0.00",,"0.0",,,"52","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-13",,,,,,,,,,,"0.00",,"0.0",,,"61","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-14",,,,,,,,,,,"0.00",,"0.0",,,"51","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-15",,,,,,,,,,,"0.00",,"0.0",,,"43","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-16",,,,,,,,,,,"0.19",,"0.0",,,"50","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-17",,,,,,,,,,,"0.16",,"0.0",,,"41","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-18",,,,,,,,,,,"0.00",,"0.0",,,"47","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-19",,,,,,,,,,,"0.00",,"0.0",,,"48","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-20",,,,,,,,,,,"0.16",,"0.0",,,"40","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-21",,,,,,,,,,,"1.00",,"3.0",,,"37","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-22",,,,,,,,,,,"0.00",,"0.0",,,"52","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-23",,,,,,,,,,,"0.00",,"0.0",,,"60","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-24",,,,,,,,,,,"0.00",,"0.0",,,"61","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-25",,,,,,,,,,,"0.00",,"0.0",,,"51","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-26",,,,,,,,,,,"0.00",,"0.0",,,"45","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-27",,,,,,,,,,,"0.01",,"0.0",,,"53","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-28",,,,,,,,,,,"0.02",,"0.0",,,"52","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-29",,,,,,,,,,,"0.00",,"0.0",,,"52","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-30",,,,,,,,,,,"0.04",,"0.5",,,"38","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-03-31",,,,,,,,,,,"0.28",,"0.5",,,"39","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-01",,,,,,,,,,,"0.59",,"0.0",,,"42","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-02",,,,,,,,,,,"0.00",,"0.0",,,"49","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-03",,,,,,,,,,,"0.01",,"0.0",,,"54","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-04",,,,,,,,,,,"0.00",,"0.0",,,"50","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-05",,,,,,,,,,,"0.00",,"0.0",,,"45","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-06",,,,,,,,,,,"0.00",,"0.0",,,"45","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-07",,,,,,,,,,,"0.00",,"0.0",,,"46","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-08",,,,,,,,,,,"0.00",,"0.0",,,"53","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-09",,,,,,,,,,,"0.00",,"0.0",,,"59","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-10",,,,,,,,,,,"0.00",,"0.0",,,"59","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-11",,,,,,,,,,,"0.00",,"0.0",,,"64","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-12",,,,,,,,,,,"0.43",,"0.0",,,"68","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-13",,,,,,,,,,,"0.14",,"0.0",,,"55","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-14",,,,,,,,,,,"0.00",,"0.0",,,"58","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-15",,,,,,,,,,,"0.00",,"0.0",,,"55","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-16",,,,,,,,,,,"0.00",,"0.0",,,"53","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-17",,,,,,,,,,,"0.09",,"0.0",,,"56","43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-18",,,,,,,,,,,"0.00",,"0.0",,,"64","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-19",,,,,,,,,,,"0.00",,"0.0",,,"74","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-20",,,,,,,,,,,"0.04",,"0.0",,,"71","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-21",,,,,,,,,,,"0.00",,"0.0",,,"78","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-22",,,,,,,,,,,"0.00",,"0.0",,,"54","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-23",,,,,,,,,,,"0.00",,"0.0",,,"56","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-24",,,,,,,,,,,"0.00",,"0.0",,,"65","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-25",,,,,,,,,,,"0.70",,"0.0",,,"68","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-26",,,,,,,,,,,"1.88",,"0.0",,,"60","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-27",,,,,,,,,,,"1.54",,"0.0",,,"59","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-28",,,,,,,,,,,"0.04",,"0.0",,,"63","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-29",,,,,,,,,,,"0.01",,"0.0",,,"63","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-04-30",,,,,,,,,,,"0.00",,"0.0",,,"61","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-01",,,,,,,,,,,"0.00",,"0.0",,,"57","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-02",,,,,,,,,,,"0.00",,"0.0",,,"57","43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-03",,,,,,,,,,,"0.00",,"0.0",,,"52","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-04",,,,,,,,,,,"0.00",,"0.0",,,"64","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-05",,,,,,,,,,,"0.00",,"0.0",,,"79","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-06",,,,,,,,,,,"0.00",,"0.0",,,"81","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-07",,,,,,,,,,,"0.00",,"0.0",,,"75","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-08",,,,,,,,,,,"0.00",,"0.0",,,"71","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-09",,,,,,,,,,,"0.00",,"0.0",,,"84","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-10",,,,,,,,,,,"0.15",,"0.0",,,"91","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-11",,,,,,,,,,,"0.03",,"0.0",,,"78","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-12",,,,,,,,,,,"0.00",,"0.0",,,"77","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-13",,,,,,,,,,,"0.01",,"0.0",,,"71","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-14",,,,,,,,,,,"0.02",,"0.0",,,"78","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-15",,,,,,,,,,,"0.00",,"0.0",,,"81","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-16",,,,,,,,,,,"0.00",,"0.0",,,"78","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-17",,,,,,,,,,,"0.00",,"0.0",,,"80","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-18",,,,,,,,,,,"0.00",,"0.0",,,"81","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-19",,,,,,,,,,,"0.37",,"0.0",,,"73","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-20",,,,,,,,,,,"0.58",,"0.0",,,"73","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-21",,,,,,,,,,,"0.27",,"0.0",,,"82","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-22",,,,,,,,,,,"0.00",,"0.0",,,"69","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-23",,,,,,,,,,,"0.00",,"0.0",,,"67","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-24",,,,,,,,,,,"0.00",,"0.0",,,"76","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1889-05-25",,,,,,,,,,,"0.00",,"0.0",,,"70","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
