"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-19","0.00","8","-2"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-20","0.07","2","-3"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-21","0.11","4","-11"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-22","0.00","8","-13"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-23","0.00","14","-14"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-24","0.00","32","-9"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-25","0.00","42","12"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-26","0.00","52","30"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-27","0.00","42","24"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-28","0.00","51","30"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-29","0.00","52","29"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-30","0.00","57","29"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-31","0.00","37","24"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-01","0.05","38","17"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-02","0.02","24","3"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-03","0.00","20","1"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-04","0.00","39","12"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-05","0.00","48","29"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-06","0.00","55","24"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-07","0.00","58","22"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-08","0.00","34","19"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-09","0.00","48","20"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-10","0.00","50","28"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-11","0.00","63","31"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-12","0.00","47","26"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-13","0.00","40","18"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-14","0.00","55","18"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-15","0.00","61","29"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-16","0.00","55","26"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-17","0.00","43","24"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-18","0.00","62","25"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-19","0.00","56","32"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-20","0.00","55","26"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-21","0.08","42","25"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-22","0.01","36","17"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-23","0.00","54","20"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-24","0.00","43","22"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-25","0.00","37","18"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-26","0.00","53","30"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-27","0.00","42","22"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-28","0.00","43","18"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-29","0.00","44","13"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-30","0.00","41","21"
